"longitude","latitude","percentage_lost"
55.25,58.25,41.8979446417998
55.25,58.75,40.1684015735512
55.25,59.25,39.8547546490397
55.25,59.75,39.6813368744757
55.25,60.25,38.1509458678075
55.25,60.75,38.0934610767183
55.25,61.25,38.752061352553
55.25,61.75,37.6655090107133
55.25,63.25,31.4709127641286
55.25,63.75,32.2057058101548
55.25,64.25,29.9831328735034
55.25,64.75,28.8380652196297
55.25,65.25,27.5646186271835
55.25,68.25,21.8990034352401
55.25,70.75,16.7968571473325
55.25,71.25,16.6408390937123
55.25,71.75,17.0221731879904
55.25,72.25,17.1537652960863
55.25,72.75,15.7699149411121
55.75,-21.25,32.0960825189791
55.75,19.25,44.7716954111958
55.75,19.75,45.6443012710108
55.75,22.25,43.3329732127467
55.75,22.75,43.1034523203734
55.75,23.25,43.3601684642753
55.75,23.75,43.4391718711562
55.75,24.25,42.3659396993558
55.75,33.75,39.1350284225347
55.75,35.25,39.4227165201512
55.75,39.25,39.7881478962404
55.75,39.75,39.5094227183208
55.75,43.75,43.2265348645285
55.75,44.25,42.6137226062824
55.75,45.25,44.9255344895688
55.75,45.75,46.4723804327291
55.75,48.25,45.305922867124
55.75,48.75,46.4459464551425
55.75,49.25,46.5664179898473
55.75,49.75,46.96886229135
55.75,50.25,46.238413697917
55.75,50.75,47.093405490579
55.75,52.75,47.0806059004981
55.75,53.25,46.0916651538555
55.75,55.25,45.7334709401252
55.75,55.75,48.1253761967169
55.75,56.25,47.7309175754026
55.75,56.75,46.677218827963
55.75,57.25,46.4330396372313
55.75,57.75,41.5245537088175
55.75,59.25,38.3005517726985
55.75,59.75,39.0009667843545
55.75,60.25,39.6453284698403
55.75,60.75,37.311529977916
55.75,63.75,33.1492811208255
55.75,64.25,30.1236657716926
55.75,70.75,17.0599592884733
55.75,71.25,16.0878036778543
56.25,18.25,43.9756940171178
56.25,22.75,43.9971365836923
56.25,23.25,45.5146000897822
56.25,23.75,48.0004368457079
56.25,24.25,46.7785528108626
56.25,29.25,42.58537029286
56.25,29.75,43.6660391626942
56.25,33.75,41.3250118003667
56.25,34.25,39.4761326865494
56.25,34.75,41.385802027878
56.25,35.25,40.9473843269009
56.25,37.75,39.5263218827012
56.25,39.75,39.8617589246935
56.25,43.75,43.9830868734386
56.25,44.25,42.2980495588377
56.25,48.75,46.4003099562883
56.25,49.25,45.180745431041
56.25,49.75,46.3677960781945
56.25,50.25,48.9545520254787
56.25,50.75,50.2352741287683
56.25,51.25,49.2786324978594
56.25,51.75,47.5357540565402
56.25,52.25,47.8162761071835
56.25,52.75,47.917353335334
56.25,53.25,44.5228924882201
56.25,54.75,45.6994342919836
56.25,55.25,47.1635487482428
56.25,55.75,45.8341141783987
56.25,56.25,43.2751575542203
56.25,56.75,43.3473555680558
56.25,57.25,45.0979879581272
56.25,59.25,38.6502923671964
56.25,60.25,37.6401161341268
56.25,60.75,36.9225997256052
56.25,63.75,31.4415452490112
56.25,64.25,28.1935685777503
56.75,23.25,44.7368518223908
56.75,23.75,48.2557246701752
56.75,24.25,45.2452641770772
56.75,29.75,44.0279753194675
56.75,33.75,41.4662605216679
56.75,34.25,41.912204710665
56.75,34.75,42.0328615499551
56.75,35.25,41.7243484124628
56.75,36.75,39.9155553233329
56.75,38.25,41.6509170609546
56.75,38.75,39.7970646580311
56.75,39.75,39.9473335576018
56.75,43.75,42.0570382650356
56.75,48.25,44.6906019994618
56.75,48.75,46.7546064425176
56.75,50.25,44.8905548415301
56.75,50.75,46.5827825695561
56.75,51.25,48.5735465127755
56.75,51.75,48.9415132552666
56.75,52.25,46.7501987168272
56.75,52.75,45.3220921682796
56.75,54.25,43.7347500353244
56.75,54.75,44.5650239665744
56.75,55.25,43.8882793181025
56.75,56.75,42.0900400153685
56.75,57.25,44.5920787851228
56.75,57.75,42.2621542018705
56.75,58.75,40.248630127524
56.75,59.25,40.2097698534028
56.75,59.75,36.552782191206
56.75,63.25,32.5222485253247
56.75,63.75,31.4923552596366
57.25,21.25,45.8297719964199
57.25,23.75,46.6673185490878
57.25,29.75,43.8609258519002
57.25,33.75,41.976049538433
57.25,34.25,41.7734406374731
57.25,38.25,41.5901249532589
57.25,38.75,42.3736643896838
57.25,39.25,40.1898942176393
57.25,42.25,41.3521915014021
57.25,47.25,44.2796922971707
57.25,47.75,44.9415006374351
57.25,48.25,44.7025270708755
57.25,49.75,44.3787059294087
57.25,51.25,45.7202013150924
57.25,51.75,44.9476527325604
57.25,52.75,44.5272718342594
57.25,53.25,46.2349492491566
57.25,54.75,42.9006451863207
57.25,55.25,42.5514964730752
57.25,56.25,42.5427875124382
57.25,56.75,45.0848269072616
57.25,57.25,45.3186569243996
57.25,57.75,43.4356348959139
57.25,58.25,40.0032101389872
57.25,58.75,38.8305430602656
57.25,59.25,37.3384441043612
57.25,63.25,32.3449960921754
57.25,63.75,30.2015094817943
57.75,21.25,47.3430517691519
57.75,21.75,46.9343156799864
57.75,29.25,46.9642034278151
57.75,29.75,44.7079450010212
57.75,33.75,42.808612892821
57.75,40.25,40.6147995380431
57.75,40.75,40.3096892961731
57.75,41.75,40.9894379158307
57.75,42.25,41.9083154968855
57.75,49.75,45.9129226851173
57.75,50.25,46.2490013979769
57.75,50.75,44.7333236176779
57.75,51.25,44.2925209963805
57.75,52.75,44.6017186553028
57.75,53.25,47.0493148094637
57.75,55.25,42.6298810098405
57.75,55.75,43.8975124504317
57.75,56.25,44.296034917858
57.75,56.75,44.9526305608578
57.75,57.25,43.0535994094521
57.75,63.25,30.2462106688486
57.75,63.75,29.0108743229748
58.25,21.75,49.6514273134962
58.25,22.25,48.7327184498089
58.25,28.25,47.5286676482542
58.25,28.75,50.074671541819
58.25,29.25,49.3658732809381
58.25,29.75,45.3161595419923
58.25,35.75,41.7716784143553
58.25,36.25,43.7120911979009
58.25,36.75,41.5530378128471
58.25,40.25,40.6529344411318
58.25,41.75,40.6277013578874
58.25,42.25,40.9002224043615
58.25,44.75,42.5787656878566
58.25,45.25,42.9616580467038
58.25,45.75,43.5243210498715
58.25,46.25,43.8256705476232
58.25,46.75,42.882189206037
58.25,48.25,45.0314191134304
58.25,48.75,43.6505462444843
58.25,49.75,44.1278851153277
58.25,50.25,46.1255116117664
58.25,50.75,44.9430727177685
58.25,51.25,43.8896459049902
58.25,55.75,45.0012367873605
58.25,56.25,45.8951901446572
58.25,56.75,45.2824867819766
58.25,57.25,41.1184579822572
58.25,63.25,29.2960374988189
58.25,63.75,28.7463281412086
58.75,21.75,49.927053526581
58.75,23.25,49.4095021198531
58.75,27.25,48.5772579269803
58.75,27.75,49.8371577800053
58.75,28.25,51.8276893209724
58.75,28.75,51.5011351595378
58.75,29.25,48.1658402578296
58.75,32.75,46.3721383075788
58.75,33.25,44.9635613409832
58.75,35.75,42.1599742224044
58.75,36.25,42.8554439671001
58.75,36.75,41.7400940900119
58.75,37.25,41.0973484471495
58.75,37.75,41.0255323843428
58.75,40.25,41.6234718909558
58.75,44.75,42.4963885375549
58.75,45.25,42.3613303627224
58.75,45.75,42.7245774404423
58.75,46.25,44.7344599807604
58.75,46.75,43.55972319002
58.75,48.25,44.1801540549506
58.75,48.75,43.5828843982514
58.75,49.75,44.1321399747385
58.75,50.25,44.3260487128431
58.75,51.25,44.5854200968871
58.75,51.75,46.9074290259703
58.75,52.25,45.0284429402843
58.75,55.75,45.7275557987979
58.75,56.25,45.5530655470104
58.75,56.75,44.9412972053476
58.75,57.25,43.9663692286319
58.75,61.75,31.6929073965048
58.75,66.75,22.3346649500611
58.75,67.25,22.986407278449
59.25,26.75,50.4910659756893
59.25,27.25,50.7398829815146
59.25,27.75,52.4602458326736
59.25,28.25,52.90217663252
59.25,28.75,51.4655700834184
59.25,30.25,46.7445332378458
59.25,32.75,48.7318133077601
59.25,33.25,45.2109519953173
59.25,36.25,42.56218855353
59.25,40.25,41.0627940114548
59.25,42.75,42.3652373340586
59.25,43.25,42.3982653500668
59.25,51.25,44.5154036200232
59.25,51.75,48.2471097868961
59.25,52.25,46.6918938058496
59.25,53.75,45.5855977919999
59.25,54.25,44.5574934080245
59.25,55.75,42.182993736898
59.25,56.25,45.2195771224822
59.25,56.75,44.608553647681
59.25,57.25,42.7137267172568
59.25,61.25,32.5700998870523
59.25,61.75,34.0711028772384
59.25,66.75,23.2176964598396
59.25,67.25,24.3429889142369
59.25,67.75,21.6841694260449
59.75,27.25,51.7443984567705
59.75,27.75,52.2851906612754
59.75,28.25,53.3798592547302
59.75,28.75,50.5769328324019
59.75,30.75,48.3494279630589
59.75,31.25,47.8441205370158
59.75,31.75,47.1479924713515
59.75,32.25,47.100368863684
59.75,32.75,47.3353873126374
59.75,36.25,44.4010190876525
59.75,36.75,43.5406879553281
59.75,37.25,42.1573166091003
59.75,37.75,41.9831316296584
59.75,38.25,42.9956751016252
59.75,38.75,43.0070833906852
59.75,42.75,41.9802916627083
59.75,43.25,42.4299457824768
59.75,47.25,44.4129467559443
59.75,47.75,43.1079302418262
59.75,51.25,42.9188189937515
59.75,51.75,45.9672920523785
59.75,52.25,46.9363364091375
59.75,52.75,44.7209496629177
59.75,53.25,45.1556543456135
59.75,53.75,47.131312663446
59.75,54.25,44.6072046289119
59.75,56.25,40.1106397983316
59.75,61.25,34.1159697551126
59.75,61.75,34.2891885996061
59.75,66.75,21.9234142159437
59.75,67.25,23.8761218137145
59.75,67.75,21.3122186566458
60.25,27.25,51.6056253561638
60.25,27.75,50.7993961617309
60.25,28.75,49.9598473681457
60.25,31.25,49.5279416785737
60.25,31.75,50.112391375241
60.25,32.25,48.3488991874788
60.25,32.75,47.0272525221456
60.25,36.25,44.3329966612299
60.25,36.75,45.2572423782256
60.25,37.25,45.5109545639108
60.25,37.75,44.9834491776033
60.25,38.25,46.1057113271831
60.25,38.75,45.0593874669515
60.25,39.25,41.7629654862735
60.25,40.75,42.0733031280391
60.25,41.25,43.2380714432529
60.25,41.75,43.3293403261129
60.25,42.25,41.2863104188915
60.25,46.75,42.9660026869244
60.25,47.25,45.140233675035
60.25,51.75,42.6756196188861
60.25,52.25,46.0305128064605
60.25,52.75,45.8502144389619
60.25,53.25,44.6706870159785
60.25,53.75,42.8275701813618
60.25,55.75,40.9016601276376
60.25,56.25,40.08961677849
60.25,58.25,37.2411735918453
60.25,58.75,39.8264018433072
60.25,59.25,37.8055526969117
60.25,59.75,35.6986841175977
60.25,61.25,32.8645221083774
60.25,61.75,32.7484673797205
60.75,27.75,53.0731998809284
60.75,28.25,51.0045437438397
60.75,28.75,50.9702960142793
60.75,31.75,50.5011587564846
60.75,32.25,48.6534758718172
60.75,36.25,45.2959913681637
60.75,36.75,46.9158649413906
60.75,37.25,45.8954394564675
60.75,37.75,43.6609398188102
60.75,38.25,44.418437878011
60.75,38.75,44.9484301107151
60.75,40.75,42.7747862697868
60.75,41.25,45.4809157516628
60.75,41.75,44.9087518254992
60.75,51.75,42.3269299189065
60.75,52.25,44.0306313512976
60.75,52.75,43.9463610853619
60.75,53.25,43.1560503512675
60.75,55.25,43.1500868912765
60.75,55.75,43.5829221840176
60.75,56.25,40.3372386771294
60.75,58.25,40.4798075647731
60.75,58.75,40.7297588873873
60.75,59.25,38.8194663014381
60.75,59.75,37.6299351813482
60.75,60.25,34.8149268936117
60.75,62.25,30.0888158913327
61.25,27.75,56.0023526278975
61.25,28.25,53.4945254295923
61.25,31.25,49.4783814673315
61.25,31.75,50.6851139405671
61.25,32.25,49.4922887025096
61.25,35.75,45.5383155406414
61.25,36.25,47.0468848171153
61.25,36.75,48.6917858187732
61.25,37.25,45.2707446303751
61.25,40.75,44.9139075862151
61.25,41.25,46.3169718182228
61.25,41.75,45.5259776078014
61.25,42.25,42.2021612561295
61.25,51.25,43.2126162680517
61.25,51.75,45.2952959731206
61.25,52.25,44.295425480679
61.25,52.75,42.6355216759889
61.25,53.25,41.7853904964409
61.25,55.25,41.8522160654749
61.25,55.75,40.1524895803499
61.25,58.25,38.2579287384269
61.25,58.75,38.7901072357715
61.25,59.25,36.1797618232993
61.25,59.75,34.1595486448204
61.25,62.25,30.3337862666275
61.25,62.75,28.8991100992486
61.75,27.75,54.4739468253254
61.75,30.75,51.2563835308173
61.75,31.25,51.1925791592881
61.75,31.75,49.9465756621827
61.75,33.25,48.4642724769732
61.75,33.75,49.8670696334062
61.75,35.25,46.4591648415541
61.75,35.75,45.825184603919
61.75,36.75,46.9352545126367
61.75,37.25,44.9694831931507
61.75,41.25,43.0926313455769
61.75,41.75,43.7297765765703
61.75,42.25,42.8899593392467
61.75,42.75,41.7814003237805
61.75,48.75,42.7210520949764
61.75,49.25,42.890263360279
61.75,51.25,44.2709229416021
61.75,51.75,45.7128813399161
61.75,52.25,43.4809307361736
61.75,58.75,35.9617287924407
61.75,64.75,25.0094239151089
62.25,30.75,52.7614791307514
62.25,31.25,53.1718301823306
62.25,31.75,52.2197495917153
62.25,33.75,49.7957742223587
62.25,34.25,50.331454586252
62.25,34.75,47.9879453421904
62.25,35.25,47.2146277438937
62.25,37.25,45.9295479437514
62.25,48.25,42.3332649426923
62.25,48.75,45.3735700907343
62.25,49.25,43.4002962587998
62.25,50.75,42.5199162776384
62.25,51.25,45.0650527433066
62.25,51.75,43.2085397318076
62.75,28.25,56.2993625567766
62.75,29.75,55.0912938889661
62.75,30.25,53.9854873656699
62.75,30.75,53.946401016448
62.75,31.25,55.1758507933534
62.75,31.75,56.0584365823331
62.75,32.25,52.2478347965305
62.75,34.25,51.3478866990205
62.75,34.75,49.328601017882
62.75,37.25,45.7911784918377
62.75,37.75,48.4670560731317
62.75,38.25,47.5866317176149
62.75,44.75,43.1996385209346
62.75,48.25,43.7308453338423
62.75,48.75,44.5024339218795
62.75,49.25,41.7807304687276
62.75,49.75,42.8834978266537
62.75,50.25,45.073608907324
62.75,50.75,45.4563712831413
62.75,51.25,46.5992637544813
62.75,51.75,43.832943387652
62.75,53.25,42.715032140488
62.75,62.25,29.7000338469232
62.75,62.75,28.0627884038487
62.75,64.25,24.8806191390693
62.75,65.75,23.2667839411878
62.75,69.25,16.4862496157855
63.25,25.25,59.79755012626
63.25,25.75,57.5927877227304
63.25,27.75,57.9621208278023
63.25,28.25,61.3229488450203
63.25,28.75,60.2769795092495
63.25,29.25,58.0384244255899
63.25,29.75,59.4368538013902
63.25,30.25,56.1167055426794
63.25,31.25,55.2409558348718
63.25,31.75,56.3783264234232
63.25,32.25,52.6137370422147
63.25,37.75,49.8793569130235
63.25,38.25,49.3689091594443
63.25,38.75,45.5730072186322
63.25,41.75,42.8676023025986
63.25,44.25,42.346417364744
63.25,48.25,43.051715844338
63.25,48.75,43.0097866875762
63.25,49.25,42.5893681254951
63.25,49.75,44.7551537948944
63.25,50.25,45.9839391050683
63.25,50.75,44.3128214479444
63.25,51.25,44.2309561288251
63.25,51.75,43.3422798209528
63.25,52.25,41.7727690108
63.25,52.75,44.8338254059009
63.25,53.25,45.5350523206183
63.25,53.75,41.1030000381223
63.25,55.75,39.1522234827495
63.25,56.25,39.280049705694
63.25,57.75,37.536982181141
63.25,58.25,37.0232195716613
63.25,58.75,34.4442310732789
63.25,61.75,31.2734597280281
63.25,62.25,32.9133182478092
63.25,62.75,28.8144473696616
63.25,63.75,26.237060303031
63.25,64.25,28.3939785637527
63.25,64.75,26.245051249804
63.25,65.25,23.9481199348813
63.25,65.75,22.3268650448072
63.75,25.75,59.5813817657976
63.75,26.75,58.3716315850375
63.75,27.75,59.0993009451854
63.75,28.25,62.3246837444787
63.75,28.75,61.6105423923772
63.75,29.25,58.4035364779257
63.75,29.75,57.635463502174
63.75,31.75,54.5420552592581
63.75,33.25,52.8766164026207
63.75,33.75,51.710307060868
63.75,36.25,48.2039693496055
63.75,37.75,50.0823183451834
63.75,38.25,49.1940970542744
63.75,38.75,47.7807842462179
63.75,39.25,48.382006408279
63.75,39.75,46.3562445439154
63.75,41.25,43.9215096845468
63.75,41.75,47.6855191508229
63.75,42.25,45.8807377648577
63.75,42.75,43.7546860277218
63.75,43.75,42.1603676405567
63.75,44.25,42.2921189664575
63.75,45.75,43.8378517802891
63.75,46.25,44.2909646649971
63.75,49.25,43.1351918006681
63.75,49.75,42.7944041797796
63.75,50.25,41.7498979586681
63.75,51.25,41.2765544341586
63.75,52.75,44.2650991612347
63.75,53.25,44.8898499820523
63.75,55.75,39.5094663393137
63.75,56.25,38.6436411471048
63.75,57.75,37.8152354198214
63.75,58.25,37.5574285149882
63.75,61.75,30.6112719523929
63.75,62.25,28.5228962370548
63.75,63.75,25.5165809082101
63.75,64.25,28.1133285462633
63.75,64.75,26.7820938937098
63.75,65.25,23.3386130144744
63.75,68.75,17.2288801123259
64.25,25.75,62.0157432820027
64.25,26.25,61.2828082346452
64.25,26.75,62.1567774383568
64.25,27.25,61.5822936767453
64.25,27.75,63.4181040712138
64.25,28.25,63.3095923086307
64.25,28.75,60.0258802750247
64.25,29.25,57.4214189148597
64.25,33.25,52.7038384480401
64.25,33.75,52.5290824686394
64.25,37.25,48.2985068030965
64.25,37.75,50.1350160037869
64.25,38.25,47.8764594514191
64.25,38.75,46.1076335720777
64.25,39.25,46.827566933032
64.25,39.75,47.9737315318686
64.25,40.25,46.3641593468859
64.25,41.25,44.4366440873123
64.25,41.75,46.1792458389167
64.25,42.25,45.9314444059828
64.25,42.75,45.8000239714293
64.25,43.25,43.2778165575126
64.25,45.25,43.6791431392133
64.25,45.75,44.9434904422226
64.25,46.25,42.5215728338717
64.25,50.75,41.7548465586994
64.25,51.25,41.8168967451253
64.25,52.75,41.1198686138257
64.25,53.25,40.6664891034489
64.25,56.25,37.5704473496421
64.25,57.75,37.3753228702144
64.25,58.25,36.8813017874593
64.25,63.75,25.7649576987281
64.25,68.75,17.3308901825823
64.75,25.75,63.7271046937909
64.75,26.25,61.9780365426659
64.75,26.75,61.5572281594061
64.75,27.25,62.4687651219558
64.75,27.75,64.3641387106913
64.75,28.25,63.3790497276132
64.75,28.75,59.7635333865914
64.75,29.25,60.367644686046
64.75,29.75,60.518583311128
64.75,30.25,57.4300633653216
64.75,32.25,54.3882772657406
64.75,33.75,52.5558400729728
64.75,36.75,49.1540166990937
64.75,37.25,51.9500196042196
64.75,37.75,50.9088020725836
64.75,38.25,48.2583373305059
64.75,39.75,45.836403585656
64.75,40.25,48.866881815308
64.75,40.75,47.8258157994398
64.75,45.75,43.0487350355585
64.75,50.25,41.3875653815998
64.75,50.75,41.9496134488822
64.75,51.25,41.0587501421315
64.75,51.75,40.8865215683732
64.75,57.25,35.9398494676019
64.75,57.75,37.3920256377433
64.75,58.25,36.3728123372383
64.75,63.25,26.8962455457147
64.75,63.75,25.6545728937924
64.75,68.75,17.0034014442538
65.25,25.75,62.751290384384
65.25,26.25,61.0735913533178
65.25,26.75,60.8797651365309
65.25,27.25,62.2643328483648
65.25,27.75,62.5424900663603
65.25,28.25,60.8443369707883
65.25,28.75,61.1997035632311
65.25,29.25,64.2735230006251
65.25,29.75,63.7456393402254
65.25,30.25,63.1849011165286
65.25,30.75,60.9683894512612
65.25,31.25,59.2406740892757
65.25,31.75,57.079401530283
65.25,32.25,55.490293509258
65.25,32.75,54.9062248210456
65.25,33.25,54.8324780871915
65.25,33.75,53.2629994869605
65.25,36.75,52.3236276454528
65.25,37.25,52.6528828928885
65.25,37.75,47.8470262472918
65.25,38.25,47.2878238372576
65.25,38.75,49.1269442918749
65.25,39.25,46.2841721024217
65.25,40.25,47.9856460939838
65.25,40.75,47.4090937201335
65.25,50.25,41.3255931085267
65.25,52.25,41.4144211420954
65.25,52.75,41.9223469131815
65.25,57.75,36.1337101707396
65.25,58.25,35.5491719890539
65.25,58.75,34.4581610029849
65.25,59.25,35.815316890482
65.25,59.75,32.5567991345457
65.25,63.75,25.7813012592552
65.25,65.25,22.97659764022
65.25,65.75,21.328789391074
65.75,25.75,63.9444123269095
65.75,26.75,62.1845966606176
65.75,27.25,63.7119549477949
65.75,27.75,61.9877327540623
65.75,28.75,61.5789143895316
65.75,29.25,64.6377287970096
65.75,29.75,64.6579431456488
65.75,30.25,64.0905559871076
65.75,30.75,63.4913696852151
65.75,31.25,60.9231462823754
65.75,31.75,57.2451834252163
65.75,33.25,55.7020281559019
65.75,33.75,54.9111666118521
65.75,36.25,51.3720247158016
65.75,36.75,54.444281753915
65.75,37.25,50.9344673639584
65.75,38.75,47.8438705877807
65.75,39.25,48.8466938613782
65.75,39.75,47.5125569666736
65.75,40.25,45.8207499894149
65.75,41.25,44.7315139438793
65.75,46.25,42.2555942320257
65.75,46.75,44.8387182015968
65.75,47.25,43.9347498779869
65.75,47.75,42.1948696756881
65.75,48.25,41.4705806228264
65.75,48.75,42.3938137770858
65.75,49.25,43.2004611803178
65.75,49.75,43.00830794893
65.75,50.25,42.5507710013181
65.75,52.25,42.0580100255703
65.75,52.75,43.1833826605928
65.75,53.25,39.8119579410195
65.75,59.25,33.1615330978917
65.75,63.75,24.9963155037281
65.75,65.25,23.8519920687168
65.75,65.75,22.7206882351266
66.25,25.75,65.3293286198627
66.25,26.25,63.5299236030672
66.25,26.75,64.5586424014291
66.25,27.25,63.587101922294
66.25,28.75,62.0792551428207
66.25,29.25,62.5433706741415
66.25,29.75,63.1341004927119
66.25,30.25,64.9782201333541
66.25,30.75,64.0728262055076
66.25,31.25,60.2901389233337
66.25,33.75,56.4853110612776
66.25,35.75,52.282431492481
66.25,36.25,52.975730753758
66.25,36.75,52.0833851118641
66.25,41.25,45.665438729278
66.25,41.75,46.0405699130822
66.25,46.25,45.0225640705123
66.25,46.75,46.7230032672045
66.25,47.25,45.4592364144961
66.25,47.75,43.9173508242028
66.25,48.25,44.7782885570804
66.25,48.75,43.0696154230169
66.25,52.75,41.0760886473269
66.25,53.25,41.2824112893648
66.25,64.75,23.6166183504519
66.25,65.25,25.7713707519776
66.25,65.75,24.5247969114492
66.25,67.75,17.8556670548342
66.75,25.25,66.0295843311243
66.75,26.75,64.9547309281538
66.75,27.25,65.5612957503924
66.75,27.75,62.5685549029591
66.75,28.25,62.4015580074237
66.75,28.75,63.0401030637161
66.75,29.25,61.9640136759132
66.75,30.75,60.1690500665804
66.75,33.75,59.2647402733725
66.75,34.25,55.4701970841826
66.75,35.75,53.4068705295639
66.75,36.25,52.6064653892666
66.75,46.25,45.3441199641583
66.75,46.75,45.9108223399201
66.75,47.25,44.8709077834026
66.75,47.75,45.3607633309105
66.75,48.25,45.750738380967
66.75,52.75,41.1815152163697
66.75,53.25,42.9037095425061
66.75,53.75,39.0171915380249
66.75,56.25,36.1745963027058
66.75,56.75,38.0352408644432
66.75,57.25,36.6162423391495
66.75,64.75,24.1733042985612
66.75,65.25,25.7259887486174
66.75,65.75,22.6513913525118
66.75,67.75,19.6788200753456
66.75,68.25,17.9834048264528
67.25,26.75,64.1321068343664
67.25,27.25,67.0177468468675
67.25,27.75,64.0025977690458
67.25,28.25,62.9352629740289
67.25,28.75,64.8564677719767
67.25,29.25,65.0035198117934
67.25,33.75,59.7030266809368
67.25,34.25,58.732132496561
67.25,43.75,45.1684946672846
67.25,46.75,41.9314973843532
67.25,47.25,43.3305782799173
67.25,47.75,46.6146099929804
67.25,48.25,45.7110720071642
67.25,51.25,40.1523441031608
67.25,52.75,40.3280963595176
67.25,53.25,40.0087076041489
67.25,55.25,37.7009643049073
67.25,55.75,37.7610762671435
67.25,56.25,36.0560410232402
67.25,56.75,37.131528235314
67.25,57.25,37.0065231012839
67.25,65.25,23.2546093716688
67.25,70.25,14.5252098383763
67.75,28.75,65.4863121199665
67.75,29.25,65.8647402288977
67.75,33.75,59.809423140936
67.75,34.25,61.7698322167237
67.75,34.75,57.2210836885034
67.75,38.75,49.43828598777
67.75,39.25,51.1977034314649
67.75,39.75,50.8855768311563
67.75,40.25,48.7709356065353
67.75,40.75,46.9445622277181
67.75,43.75,43.9788240636711
67.75,47.25,42.6091141802592
67.75,47.75,44.7488424242042
67.75,48.25,42.7972225804371
67.75,54.75,40.0757273306179
67.75,55.25,42.0698083857127
67.75,55.75,38.8664267154052
67.75,56.75,35.6861758842543
67.75,57.25,37.0154643901714
67.75,57.75,36.537075120144
67.75,58.25,33.7582209313151
67.75,70.25,16.1851628432453
67.75,70.75,15.4206587120542
68.25,25.75,66.7947602896384
68.25,27.75,65.3933514016731
68.25,28.25,64.9976162218003
68.25,28.75,65.2781178902828
68.25,29.25,64.9053421800293
68.25,29.75,65.4945060818246
68.25,30.25,67.2892647601
68.25,30.75,67.655758325043
68.25,31.25,62.3911688055607
68.25,32.25,61.0887124737514
68.25,33.75,58.907736697914
68.25,34.25,59.6662010108685
68.25,34.75,56.2081046170891
68.25,38.25,51.4924128609786
68.25,38.75,53.5180506988777
68.25,39.25,54.0448102362931
68.25,39.75,53.6583450646791
68.25,40.25,50.8238831836269
68.25,55.25,41.572866057682
68.25,55.75,40.4155748482139
68.25,56.25,37.1811010772744
68.25,56.75,37.1030491117851
68.25,57.25,37.6797694634641
68.25,57.75,35.8608142276431
68.25,58.25,34.5337171406751
68.25,58.75,32.3958692770468
68.25,61.25,28.3594390629241
68.25,61.75,29.472657005875
68.25,62.25,26.5235793330404
68.25,67.25,18.1611188083936
68.25,67.75,18.7944945666501
68.75,25.25,67.9302125000746
68.75,25.75,68.3249862056309
68.75,27.25,70.0786602506359
68.75,27.75,71.134248216481
68.75,28.25,68.6627609664804
68.75,28.75,66.8390716332063
68.75,29.25,64.8114841410098
68.75,29.75,65.1867969249309
68.75,30.25,68.4547315160582
68.75,30.75,68.4920190720934
68.75,31.25,64.2334456385278
68.75,31.75,61.8685679670744
68.75,32.25,64.9850841814612
68.75,32.75,64.3981216774351
68.75,37.75,54.666269128366
68.75,38.25,56.5249200801692
68.75,38.75,55.723196272228
68.75,39.25,53.8642084766264
68.75,39.75,52.7637403256318
68.75,40.25,48.3479853204306
68.75,48.75,42.0121052426609
68.75,49.25,42.3869436586011
68.75,49.75,41.3570463990526
68.75,55.75,38.6416507312604
68.75,56.25,39.2063896019312
68.75,56.75,38.9552848894795
68.75,57.25,38.5427553909096
68.75,57.75,35.2323009046663
68.75,58.25,33.886716806923
68.75,58.75,33.8118142879455
68.75,61.75,28.9684266450316
68.75,62.25,26.3761619540622
68.75,67.25,18.6204005293344
69.25,22.25,72.6693807454969
69.25,25.25,69.3744317368253
69.25,26.75,67.2732033957669
69.25,27.25,72.2208010382987
69.25,27.75,71.8460992557513
69.25,28.25,69.6998495808998
69.25,28.75,68.5190223855329
69.25,29.25,64.8527676850669
69.25,30.75,65.6513394987299
69.25,31.25,64.7234936609214
69.25,31.75,64.8518920652087
69.25,32.25,67.1687763020349
69.25,32.75,66.4119073060928
69.25,37.25,54.0479675093592
69.25,37.75,56.6300064727983
69.25,38.25,56.2566262509649
69.25,38.75,54.9487834892429
69.25,39.25,51.4991524630009
69.25,39.75,50.8255923462385
69.25,49.25,41.4749343309176
69.25,49.75,42.1728387482163
69.25,50.25,41.5475788017416
69.25,50.75,41.0205359926116
69.25,51.25,40.1059999496496
69.25,56.25,36.1717414684507
69.25,56.75,37.4650128061423
69.25,57.25,36.7024572887145
69.25,57.75,34.248068952682
69.25,58.25,33.2261635545977
69.25,58.75,32.1526703455552
69.25,62.25,26.9325423290471
69.25,62.75,26.6058593109839
69.75,21.75,71.5594166093752
69.75,22.25,71.9386530221704
69.75,24.75,72.4571798195659
69.75,25.25,73.2493549305237
69.75,25.75,69.7642017842242
69.75,27.25,68.0735399679218
69.75,27.75,69.5585529450513
69.75,28.25,69.7957058197081
69.75,28.75,68.6490509659054
69.75,31.25,63.9473487958403
69.75,31.75,66.0668193863822
69.75,32.25,67.1443014203985
69.75,32.75,66.3551577268806
69.75,33.25,62.8546186627031
69.75,33.75,60.6164047035541
69.75,36.75,54.757021498603
69.75,37.25,57.379173855011
69.75,37.75,57.3354752995204
