"cell_type","compartment","at_content"
"Oli","Repressive",0.578772221344898
"Oli","Repressive",0.651581974815732
"Oli","Repressive",0.608624357814293
"Oli","Repressive",0.640916506899987
"Oli","Repressive",0.676676791615807
"Oli","Repressive",0.624318488374196
"Oli","Repressive",0.608742182320724
"Oli","Repressive",0.628702151131117
"Oli","Repressive",0.640864177292323
"Oli","Repressive",0.59952973366096
"Oli","Repressive",0.634538998098471
"Oli","Repressive",0.643485501808479
"Oli","Repressive",0.629816084812662
"Oli","Repressive",0.633654493880692
"Oli","Repressive",0.613129765275788
"Oli","Repressive",0.646522887066483
"Oli","Repressive",0.654860742358426
"Oli","Repressive",0.668288585528806
"Oli","Repressive",0.609464739157712
"Oli","Repressive",0.644275990156241
"Oli","Repressive",0.617753414175558
"Oli","Repressive",0.610508910177975
"Oli","Repressive",0.650598488954682
"Oli","Repressive",0.638725152385161
"Oli","Repressive",0.638272023291279
"Oli","Repressive",0.635286428650238
"Oli","Repressive",0.642258362115547
"Oli","Repressive",0.59714899389758
"Oli","Repressive",0.640034658814659
"Oli","Repressive",0.610909346905299
"Oli","Repressive",0.652160772571071
"Oli","Repressive",0.620831734354603
"Oli","Repressive",0.621587849795577
"Oli","Repressive",0.660192428701018
"Oli","Repressive",0.585536741164778
"Oli","Repressive",0.65761696898421
"Oli","Repressive",0.638005598597622
"Oli","Repressive",0.620467009929172
"Oli","Repressive",0.624423326504911
"Oli","Repressive",0.630025550371319
"Oli","Repressive",0.568584866024851
"Oli","Repressive",0.599489601231956
"Oli","Repressive",0.567919681344395
"Oli","Repressive",0.628549043786692
"Oli","Repressive",0.613264381803241
"Oli","Repressive",0.610708030358534
"Oli","Repressive",0.620826287643712
"Oli","Repressive",0.620443155969755
"Oli","Repressive",0.598086490672786
"Oli","Repressive",0.610589130208477
"Oli","Repressive",0.58944249804175
"Oli","Repressive",0.589736501201331
"Oli","Repressive",0.664678867386772
"Oli","Repressive",0.658727192138996
"Oli","Repressive",0.629908085673627
"Oli","Repressive",0.649944265945315
"Oli","Repressive",0.596577756752474
"Oli","Repressive",0.634796141907222
"Oli","Repressive",0.627860243741398
"Oli","Repressive",0.616272186864937
"Oli","Repressive",0.625217315788229
"Oli","Repressive",0.652507570109636
"Oli","Repressive",0.633752564164361
"Oli","Repressive",0.64813671787407
"Oli","Repressive",0.630411817753392
"Oli","Repressive",0.621453067182417
"Oli","Repressive",0.588495358456575
"Oli","Repressive",0.633266700061266
"Oli","Repressive",0.598680755463249
"Oli","Repressive",0.652168387830726
"Oli","Repressive",0.622314402748424
"Oli","Repressive",0.619949568702935
"Oli","Repressive",0.648461133529199
"Oli","Repressive",0.602581235527887
"Oli","Repressive",0.64791748351249
"Oli","Repressive",0.621868201944405
"Oli","Repressive",0.624690905719659
"Oli","Repressive",0.643009509053652
"Oli","Repressive",0.589429317371713
"Oli","Repressive",0.616169735065191
"Oli","Repressive",0.635514716916659
"Oli","Repressive",0.631348842735815
"Oli","Repressive",0.622060223301738
"Oli","Repressive",0.610920603581644
"Oli","Repressive",0.634318631928503
"Oli","Repressive",0.632768663419254
"Oli","Repressive",0.621120372910722
"Oli","Repressive",0.619933235059749
"Oli","Repressive",0.604603038667126
"Oli","Repressive",0.641573715665759
"Oli","Repressive",0.628562102921184
"Oli","Repressive",0.628153996432118
"Oli","Repressive",0.646771861348145
"Oli","Repressive",0.559379119321212
"Oli","Repressive",0.581751754469072
"Oli","Repressive",0.625124695849816
"Oli","Repressive",0.65826139271041
"Oli","Repressive",0.59145686737526
"Oli","Repressive",0.61802622991748
"Oli","Repressive",0.588755717283032
"Oli","Repressive",0.64546324844783
"Oli","Repressive",0.626967882203609
"Oli","Repressive",0.609567127044698
"Oli","Repressive",0.634900628852275
"Oli","Repressive",0.649005766599236
"Oli","Repressive",0.601040085354773
"Oli","Repressive",0.635438613707592
"Oli","Repressive",0.638569058339323
"Oli","Repressive",0.567331405105898
"OPC","Active",0.591608196081974
"OPC","Active",0.572223506113406
"OPC","Active",0.629446078097647
"OPC","Active",0.592442421262443
"OPC","Active",0.612534447792212
"OPC","Active",0.53956471592452
"OPC","Active",0.587079511480329
"OPC","Active",0.585368894260007
"OPC","Active",0.624991302653483
"OPC","Active",0.588765121289426
"OPC","Active",0.553897289608446
"OPC","Active",0.535281030324031
"OPC","Active",0.604026814022423
"OPC","Active",0.520598084180767
"OPC","Active",0.594748614678547
"OPC","Active",0.530274270183749
"OPC","Active",0.618160709405507
"OPC","Active",0.589324793491649
"OPC","Active",0.576834250829021
"OPC","Active",0.57521611855128
"OPC","Active",0.57361248737785
"OPC","Active",0.564487800647605
"OPC","Active",0.601026160522941
"OPC","Active",0.626042263959416
"OPC","Active",0.576818196288087
"OPC","Active",0.560103778565538
"OPC","Active",0.547930438663102
"OPC","Active",0.561995022783025
"OPC","Active",0.582540679323198
"OPC","Active",0.591679540814763
"OPC","Active",0.494652774481707
"OPC","Active",0.594640278875407
"OPC","Active",0.605443222427974
"OPC","Active",0.594515660717294
"OPC","Active",0.605430753794969
"OPC","Active",0.574267154779308
"OPC","Active",0.591380827665248
"OPC","Active",0.555550632785853
"OPC","Active",0.555238953074131
"OPC","Active",0.554481216761499
"OPC","Active",0.631734646577818
"OPC","Active",0.538140040038275
"OPC","Active",0.583549934749173
"OPC","Active",0.564367629858884
"OPC","Active",0.610067751176619
"OPC","Active",0.554929180863141
"OPC","Active",0.572142265886313
"OPC","Active",0.592332950253049
"OPC","Active",0.602936269527112
"OPC","Active",0.606766635523892
"OPC","Active",0.563241534626711
"OPC","Active",0.612377310153619
"OPC","Active",0.549084555626966
"OPC","Active",0.550065345310889
"OPC","Active",0.566803518031018
"OPC","Active",0.640498418696845
"OPC","Active",0.580002472923845
"OPC","Active",0.602746537145074
"OPC","Active",0.529280504923886
"OPC","Active",0.608201850706612
"OPC","Active",0.620952658330911
"OPC","Active",0.544214786864552
"OPC","Active",0.597776458955975
"OPC","Active",0.555784062870107
"OPC","Active",0.607839272805003
"OPC","Active",0.551570894352441
"OPC","Active",0.554731275985791
"OPC","Active",0.60649614961213
"OPC","Active",0.550836818122327
"OPC","Active",0.527542969122255
"OPC","Active",0.573137094015528
"OPC","Active",0.589135349339384
"OPC","Active",0.536192199601014
"OPC","Active",0.547371414689074
"OPC","Active",0.559817843079199
"OPC","Active",0.598597845751763
"OPC","Active",0.564552808199558
"OPC","Active",0.598701601070081
"OPC","Active",0.598749027097525
"OPC","Active",0.581891075907583
"OPC","Active",0.534757040429714
"OPC","Active",0.563063849239294
"OPC","Active",0.604866543696307
"OPC","Active",0.59433261635082
"OPC","Active",0.530559541433667
"OPC","Active",0.55366938950759
"OPC","Active",0.540681257147997
"OPC","Active",0.567352824278761
"OPC","Active",0.564409739851966
"OPC","Active",0.623476074048602
"OPC","Active",0.601933466975932
"OPC","Active",0.598307835069606
"OPC","Active",0.57756836868456
"OPC","Active",0.556721463834985
"OPC","Active",0.56506398147718
"OPC","Active",0.640039651929626
"OPC","Active",0.572294333339939
"OPC","Active",0.568176020714903
"OPC","Active",0.562801862407944
"OPC","Active",0.605864445562143
"OPC","Active",0.613865839334679
"OPC","Active",0.622514414533614
"OPC","Active",0.55040697702438
"OPC","Active",0.595161074354679
"OPC","Active",0.564893368821663
"OPC","Active",0.596185946150546
"OPC","Active",0.623726755394459
"OPC","Active",0.553993835019185
"OPC","Active",0.5768518863501
"OPC","Active",0.528274817359806
"OPC","Active",0.566480670044087
"OPC","Active",0.539848967215633
"OPC","Active",0.562681873193294
"OPC","Active",0.59863215505637
"OPC","Active",0.580351831243917
"OPC","Active",0.565156073080686
"OPC","Active",0.531258663270471
"OPC","Active",0.543531405650598
"OPC","Active",0.588695553778705
"OPC","Active",0.55894545470889
"OPC","Active",0.603273375092546
"OPC","Active",0.559001897768251
"OPC","Active",0.582345708105757
"OPC","Active",0.623230594773389
"OPC","Active",0.507848516099972
"OPC","Active",0.600881186090408
"OPC","Active",0.587747081307018
"OPC","Active",0.645093599315051
"OPC","Active",0.581195988757262
"OPC","Active",0.614638741421793
"OPC","Active",0.61610149744606
"OPC","Active",0.595818171480296
"OPC","Active",0.611072382978996
"OPC","Active",0.600118596241746
"OPC","Active",0.546000629726946
"OPC","Active",0.645092351939286
"OPC","Active",0.612670810762048
"OPC","Active",0.582353296869778
"OPC","Active",0.556192042164316
"OPC","Active",0.538069264162251
"OPC","Active",0.566422692240673
"OPC","Active",0.584967283483911
"OPC","Active",0.55342091398763
"OPC","Active",0.607505870993157
"OPC","Active",0.63174148486575
"OPC","Active",0.640977548666082
"OPC","Active",0.547543478961367
"OPC","Active",0.599354613935767
"OPC","Active",0.634382054445677
"OPC","Active",0.547888836060709
"OPC","Active",0.581060150880713
"OPC","Active",0.646703245406861
"OPC","Active",0.579892829397424
"OPC","Active",0.568309541003677
"OPC","Active",0.549252698029543
"OPC","Active",0.582583893148744
"OPC","Active",0.562165072428633
"OPC","Active",0.559359748148327
"OPC","Active",0.544756987991781
"OPC","Active",0.582705576602701
"OPC","Active",0.588468716032973
"OPC","Active",0.508164718177171
"OPC","Active",0.600149395583472
"OPC","Active",0.599671288423851
"OPC","Active",0.561013904727044
"OPC","Active",0.545300227189566
"OPC","Active",0.579026820719276
"OPC","Active",0.592104230153429
"OPC","Active",0.604361072295617
"OPC","Active",0.605748082413889
"OPC","Active",0.606225558781102
"OPC","Active",0.598012623873025
"OPC","Active",0.575526989966988
"OPC","Active",0.644412000951021
"OPC","Active",0.601601808438627
"OPC","Active",0.605376280648835
"OPC","Active",0.58615822050525
"OPC","Active",0.604989082140113
"OPC","Active",0.561557297901158
"OPC","Active",0.620127682871306
"OPC","Active",0.558427575082032
"OPC","Active",0.527078375800727
"OPC","Active",0.563617163267961
"OPC","Active",0.553196750337568
"OPC","Active",0.585984248888513
"OPC","Active",0.521160903659105
"OPC","Active",0.573635529816428
"OPC","Active",0.53899363773401
"OPC","Active",0.558175520124989
"OPC","Active",0.62349661623605
"OPC","Active",0.560873827486377
"OPC","Active",0.565500602266636
"OPC","Active",0.59128551415624
"OPC","Active",0.56611798975464
"OPC","Active",0.558284172885173
"OPC","Active",0.619850838841077
"OPC","Active",0.610732160003089
"OPC","Active",0.579804293066713
"OPC","Active",0.53442818114317
"OPC","Active",0.63630557300643
"OPC","Active",0.573795276382923
"OPC","Active",0.579404483968196
"OPC","Active",0.652438462925176
"OPC","Active",0.641125369184385
"OPC","Active",0.583360184445077
"OPC","Active",0.579175932192252
"OPC","Active",0.573052296489219
"OPC","Active",0.60829254324199
"OPC","Active",0.636845403127127
"OPC","Active",0.571419926785063
"OPC","Active",0.638309286208862
"OPC","Active",0.559834476312436
"OPC","Active",0.585238602074104
"OPC","Active",0.533170930928977
"OPC","Active",0.654949011956651
"OPC","Active",0.556721410071693
"OPC","Active",0.590864542778611
"OPC","Active",0.573539155007798
"OPC","Active",0.57739307724799
"OPC","Active",0.570279481624434
"OPC","Repressive",0.630062947694385
"OPC","Repressive",0.599125791412033
"OPC","Repressive",0.597765599686052
"OPC","Repressive",0.594498987372132
"OPC","Repressive",0.580320918381777
"OPC","Repressive",0.619459856873639
"OPC","Repressive",0.641121235258988
"OPC","Repressive",0.617653001633543
"OPC","Repressive",0.624919924237933
"OPC","Repressive",0.623798871775298
"OPC","Repressive",0.654671369834214
"OPC","Repressive",0.61824656484811
"OPC","Repressive",0.603183803819557
"OPC","Repressive",0.614304223561373
"OPC","Repressive",0.668083453878698
"OPC","Repressive",0.60740976797338
"OPC","Repressive",0.648074240824719
"OPC","Repressive",0.634095673820219
"OPC","Repressive",0.587960617387534
"OPC","Repressive",0.632665489869786
"OPC","Repressive",0.612082458208603
"OPC","Repressive",0.618617531980774
"OPC","Repressive",0.658574367739921
"OPC","Repressive",0.650455787287189
"OPC","Repressive",0.583180666289292
"OPC","Repressive",0.61018837642335
"OPC","Repressive",0.650673986847329
"OPC","Repressive",0.667092507299267
"OPC","Repressive",0.616931812884664
"OPC","Repressive",0.595056647851408
"OPC","Repressive",0.596180241395779
"OPC","Repressive",0.613649879948694
"OPC","Repressive",0.619647706258767
"OPC","Repressive",0.64858722306581
"OPC","Repressive",0.626874325553987
"OPC","Repressive",0.604039228501704
"OPC","Repressive",0.655320334720267
"OPC","Repressive",0.684676960744893
"OPC","Repressive",0.604058769680715
"OPC","Repressive",0.626833597851883
"OPC","Repressive",0.631852834817061
"OPC","Repressive",0.56580171765799
"OPC","Repressive",0.584292688104229
"OPC","Repressive",0.617332725053768
"OPC","Repressive",0.578002175575821
"OPC","Repressive",0.63248317452375
"OPC","Repressive",0.642559896965389
"OPC","Repressive",0.68263882245286
"OPC","Repressive",0.651362646024916
"OPC","Repressive",0.603988211157807
"OPC","Repressive",0.601127439673288
"OPC","Repressive",0.620918440909976
"OPC","Repressive",0.634385521234619
"OPC","Repressive",0.63913195585188
"OPC","Repressive",0.626923931130661
"OPC","Repressive",0.594235555247113
"OPC","Repressive",0.623453537023044
"OPC","Repressive",0.647864590976557
"OPC","Repressive",0.628745871329783
"OPC","Repressive",0.614328232778482
"OPC","Repressive",0.6262029122815
"OPC","Repressive",0.608332729963057
"OPC","Repressive",0.622734579552006
"OPC","Repressive",0.603251849158076
"OPC","Repressive",0.685
"OPC","Repressive",0.647114574445378
"OPC","Repressive",0.620825163700776
"OPC","Repressive",0.648535138510418
"OPC","Repressive",0.62584916626064
"OPC","Repressive",0.64296643094213
"OPC","Repressive",0.645007167141273
"OPC","Repressive",0.594204633405396
"OPC","Repressive",0.685
"OPC","Repressive",0.594399887291718
"OPC","Repressive",0.679433042577144
"OPC","Repressive",0.604867939648572
"OPC","Repressive",0.632670849529688
"OPC","Repressive",0.602110165581125
"OPC","Repressive",0.633011856853912
"OPC","Repressive",0.593463197073592
"OPC","Repressive",0.666776678182953
"OPC","Repressive",0.635195095529368
"OPC","Repressive",0.650304874834331
"OPC","Repressive",0.600801789028646
"OPC","Repressive",0.642138357587997
"OPC","Repressive",0.65295734223373
"OPC","Repressive",0.589757822351363
"OPC","Repressive",0.641726255450544
"OPC","Repressive",0.588353872048467
"OPC","Repressive",0.617645313633901
"OPC","Repressive",0.649041200733492
"OPC","Repressive",0.653330611988812
"OPC","Repressive",0.622496417439015
"OPC","Repressive",0.626740910710393
"OPC","Repressive",0.640156471703218
"OPC","Repressive",0.633388890633954
"OPC","Repressive",0.647084239262767
"OPC","Repressive",0.608006344757839
"OPC","Repressive",0.67726838438086
"OPC","Repressive",0.615759857372814
"OPC","Repressive",0.638396926146729
"OPC","Repressive",0.632212931680991
"OPC","Repressive",0.647609232139931
"OPC","Repressive",0.60606442274751
"OPC","Repressive",0.661717350715651
"OPC","Repressive",0.616582346510304
"OPC","Repressive",0.600530883161886
"OPC","Repressive",0.59590914282106
"OPC","Repressive",0.621809795318112
"OPC","Repressive",0.572705282401735
"OPC","Repressive",0.637015308118
"OPC","Repressive",0.634661841130217
"OPC","Repressive",0.632875967240353
"OPC","Repressive",0.641225121309916
"OPC","Repressive",0.6226743021946
"OPC","Repressive",0.61046531948683
"OPC","Repressive",0.620104534763713
"OPC","Repressive",0.615225205182766
"OPC","Repressive",0.585164951031016
"OPC","Repressive",0.641393281779811
"OPC","Repressive",0.620207570915363
"OPC","Repressive",0.56326231433396
"OPC","Repressive",0.607186925378974
"OPC","Repressive",0.636817248034234
"OPC","Repressive",0.64222022944823
"OPC","Repressive",0.589103576723229
"OPC","Repressive",0.643640611733366
"OPC","Repressive",0.605754638324753
"OPC","Repressive",0.626909560079713
"OPC","Repressive",0.601261443606718
"OPC","Repressive",0.602542192903952
"OPC","Repressive",0.573281327146534
"OPC","Repressive",0.654107403687062
"OPC","Repressive",0.601811009823163
"OPC","Repressive",0.6249234007229
"OPC","Repressive",0.638413458152667
"OPC","Repressive",0.604233721298778
"OPC","Repressive",0.657953577663619
"OPC","Repressive",0.600063606474217
"OPC","Repressive",0.593003775500744
"OPC","Repressive",0.595652520485595
"OPC","Repressive",0.627403456557836
"OPC","Repressive",0.628551681275725
"OPC","Repressive",0.621502463806802
"OPC","Repressive",0.547711215645677
"OPC","Repressive",0.635300095271536
"OPC","Repressive",0.65773332724552
"OPC","Repressive",0.624339043445873
"OPC","Repressive",0.628760972066129
"OPC","Repressive",0.641317927774298
"OPC","Repressive",0.671065829269865
"OPC","Repressive",0.66831556975021
"OPC","Repressive",0.591330021231165
"OPC","Repressive",0.647326465116401
"OPC","Repressive",0.627922096757555
"OPC","Repressive",0.649213002045397
"OPC","Repressive",0.627294518630935
"OPC","Repressive",0.649108707691385
"OPC","Repressive",0.601952466088258
"OPC","Repressive",0.616100647495518
"OPC","Repressive",0.610990023174082
"OPC","Repressive",0.621825522687176
"OPC","Repressive",0.659717041508175
"OPC","Repressive",0.605848510440279
"OPC","Repressive",0.635723575643233
"OPC","Repressive",0.61388317523464
"OPC","Repressive",0.606507201273979
"OPC","Repressive",0.604181030039144
"OPC","Repressive",0.64690175443502
"OPC","Repressive",0.623080198536362
"OPC","Repressive",0.620286570831974
"OPC","Repressive",0.615996973904104
"OPC","Repressive",0.602169617052039
"OPC","Repressive",0.607013370865709
"OPC","Repressive",0.628799641497759
"OPC","Repressive",0.613902359261944
"OPC","Repressive",0.601910692057618
"OPC","Repressive",0.633110612005498
"OPC","Repressive",0.63540988081936
"OPC","Repressive",0.648630447831195
"OPC","Repressive",0.635464926535496
"OPC","Repressive",0.602584866436988
"OPC","Repressive",0.617274946737712
"OPC","Repressive",0.657773110880374
"OPC","Repressive",0.642836995598442
"OPC","Repressive",0.65747939412028
"OPC","Repressive",0.651232468867197
"OPC","Repressive",0.600845128864429
"OPC","Repressive",0.610244934699172
"OPC","Repressive",0.635276454146841
"OPC","Repressive",0.676791027084147
"OPC","Repressive",0.578733543883976
"OPC","Repressive",0.617019555204016
"OPC","Repressive",0.597843499781141
"OPC","Repressive",0.560597205927024
"OPC","Repressive",0.619969836029019
"OPC","Repressive",0.600268690772466
"OPC","Repressive",0.593693342738466
"OPC","Repressive",0.60166095908269
"OPC","Repressive",0.661556709090023
"OPC","Repressive",0.606548600799295
"OPC","Repressive",0.633367543750197
"OPC","Repressive",0.596330971146675
"OPC","Repressive",0.636435318056332
"OPC","Repressive",0.595365111798846
"OPC","Repressive",0.631271235535874
"OPC","Repressive",0.611340867081104
"OPC","Repressive",0.614360472582407
"OPC","Repressive",0.611626526894943
"OPC","Repressive",0.590541944910105
"OPC","Repressive",0.606486295335852
"OPC","Repressive",0.625489459090664
"OPC","Repressive",0.626953680191821
"OPC","Repressive",0.622563161715222
"OPC","Repressive",0.629737158709498
"OPC","Repressive",0.602828054613868
"OPC","Repressive",0.625111512329409
"OPC","Repressive",0.622536826700755
"OPC","Repressive",0.635571783410562
"OPC","Repressive",0.637895396425028
"Mic/Immune","Active",0.619064725911669
"Mic/Immune","Active",0.564411083074503
"Mic/Immune","Active",0.553077387678888
"Mic/Immune","Active",0.642501764520452
"Mic/Immune","Active",0.574421900879972
"Mic/Immune","Active",0.638459872506753
"Mic/Immune","Active",0.588248582403038
"Mic/Immune","Active",0.550311888297519
"Mic/Immune","Active",0.537847405969418
"Mic/Immune","Active",0.599584067077201
"Mic/Immune","Active",0.561763722111317
"Mic/Immune","Active",0.551270255017798
"Mic/Immune","Active",0.517198625953686
"Mic/Immune","Active",0.575555717264543
"Mic/Immune","Active",0.490856469298074
"Mic/Immune","Active",0.557379650136273
"Mic/Immune","Active",0.58026874144586
"Mic/Immune","Active",0.564734464122903
"Mic/Immune","Active",0.61214309116679
"Mic/Immune","Active",0.598613728693563
"Mic/Immune","Active",0.563352153262653
"Mic/Immune","Active",0.554842726243498
"Mic/Immune","Active",0.66612224698622
"Mic/Immune","Active",0.535167919952605
"Mic/Immune","Active",0.561383781011292
"Mic/Immune","Active",0.600654229397333
"Mic/Immune","Active",0.529130331698758
"Mic/Immune","Active",0.516614742509759
"Mic/Immune","Active",0.580759334161979
"Mic/Immune","Active",0.553407901013009
"Mic/Immune","Active",0.606699944929482
"Mic/Immune","Active",0.576642091427474
"Mic/Immune","Active",0.574691335789825
"Mic/Immune","Active",0.569754427207488
"Mic/Immune","Active",0.577111735308244
"Mic/Immune","Active",0.576655480102465
"Mic/Immune","Active",0.543355722996259
"Mic/Immune","Active",0.579668801198144
"Mic/Immune","Active",0.546868044371967
"Mic/Immune","Active",0.577840190417085
"Mic/Immune","Active",0.608485047658828
"Mic/Immune","Active",0.531720713877416
"Mic/Immune","Active",0.556394564789181
"Mic/Immune","Active",0.552077733047723
"Mic/Immune","Active",0.589127564390892
"Mic/Immune","Active",0.564537148658812
"Mic/Immune","Active",0.589497012014844
"Mic/Immune","Active",0.548774998414374
"Mic/Immune","Active",0.5633497267576
"Mic/Immune","Active",0.539090539919209
"Mic/Immune","Active",0.581740506230394
"Mic/Immune","Active",0.56448036046567
"Mic/Immune","Active",0.548250450889523
"Mic/Immune","Active",0.545605490346642
"Mic/Immune","Active",0.526564912684703
"Mic/Immune","Active",0.568773970828642
"Mic/Immune","Active",0.508944343337103
"Mic/Immune","Active",0.546673037537396
"Mic/Immune","Active",0.529718113495192
"Mic/Immune","Active",0.540528565099136
"Mic/Immune","Active",0.614798563696652
"Mic/Immune","Active",0.602735544081967
"Mic/Immune","Active",0.636771236443599
"Mic/Immune","Active",0.569886512400214
"Mic/Immune","Active",0.577746125543749
"Mic/Immune","Active",0.576788800351193
"Mic/Immune","Active",0.534958575098176
"Mic/Immune","Active",0.55917537514571
"Mic/Immune","Active",0.56679451550311
"Mic/Immune","Active",0.518414662400424
"Mic/Immune","Active",0.625587447514551
"Mic/Immune","Active",0.539098847632326
"Mic/Immune","Active",0.550934725286957
"Mic/Immune","Active",0.563949715671021
"Mic/Immune","Active",0.534318515806231
"Mic/Immune","Active",0.604652583230533
"Mic/Immune","Active",0.610180705288611
"Mic/Immune","Active",0.553369500305309
"Mic/Immune","Active",0.589688857591779
"Mic/Immune","Active",0.574228474261575
"Mic/Immune","Active",0.559901499528861
"Mic/Immune","Active",0.623954127401275
"Mic/Immune","Active",0.602671987275575
"Mic/Immune","Active",0.581726467359485
"Mic/Immune","Active",0.507637935308359
"Mic/Immune","Active",0.56025122006668
"Mic/Immune","Active",0.577556024486949
"Mic/Immune","Active",0.56525020560832
"Mic/Immune","Active",0.616327738624707
"Mic/Immune","Active",0.53550039586424
"Mic/Immune","Active",0.599562646068813
"Mic/Immune","Active",0.536456281492145
"Mic/Immune","Active",0.570098225301217
"Mic/Immune","Active",0.607075193318508
"Mic/Immune","Active",0.602478266421498
"Mic/Immune","Active",0.59425497493797
"Mic/Immune","Active",0.53933108297617
"Mic/Immune","Active",0.537031188677948
"Mic/Immune","Active",0.577108067924918
"Mic/Immune","Active",0.591063034930816
"Mic/Immune","Active",0.585187085195505
"Mic/Immune","Active",0.578912219554396
"Mic/Immune","Active",0.591989604594429
"Mic/Immune","Active",0.587381584764318
"Mic/Immune","Active",0.55917969439811
"Mic/Immune","Active",0.532840289466894
"Mic/Immune","Active",0.608428024546713
"Mic/Immune","Active",0.606850042206005
"Mic/Immune","Active",0.579805146482663
"Mic/Immune","Active",0.598445661478728
"Mic/Immune","Active",0.574525033849428
"Mic/Immune","Active",0.566012646520241
"Mic/Immune","Active",0.585754206775502
"Mic/Immune","Active",0.580612941863728
"Mic/Immune","Active",0.596442882976538
"Mic/Immune","Active",0.606214212513252
"Mic/Immune","Active",0.573485682921652
"Mic/Immune","Active",0.575560105773702
"Mic/Immune","Active",0.61710826701263
"Mic/Immune","Active",0.564009524508638
"Mic/Immune","Active",0.585243167705356
"Mic/Immune","Active",0.566227539553522
"Mic/Immune","Active",0.576415687676284
"Mic/Immune","Active",0.571985727868079
"Mic/Immune","Active",0.64998844861832
"Mic/Immune","Active",0.536144308239108
"Mic/Immune","Active",0.508094993940458
"Mic/Immune","Active",0.565678540929978
"Mic/Immune","Active",0.555084947567522
"Mic/Immune","Active",0.612099721033433
"Mic/Immune","Active",0.568511447379211
"Mic/Immune","Active",0.553572910379901
"Mic/Immune","Active",0.574072738084227
"Mic/Immune","Active",0.523338337032857
"Mic/Immune","Active",0.546284914938934
"Mic/Immune","Active",0.570627670271616
"Mic/Immune","Active",0.590879476310445
"Mic/Immune","Active",0.583416115290798
"Mic/Immune","Active",0.542259041965399
"Mic/Immune","Active",0.557867831070975
"Mic/Immune","Active",0.559401767826775
"Mic/Immune","Active",0.543326498705071
"Mic/Immune","Active",0.58386740973523
"Mic/Immune","Active",0.590603862071049
"Mic/Immune","Active",0.595296332402513
"Mic/Immune","Active",0.59154499871559
"Mic/Immune","Active",0.568702905119819
"Mic/Immune","Active",0.621738748954615
"Mic/Immune","Active",0.527989615281487
"Mic/Immune","Active",0.577529699956783
"Mic/Immune","Active",0.590748646770353
"Mic/Immune","Active",0.571239597758818
"Mic/Immune","Active",0.562263650351151
"Mic/Immune","Active",0.555360371748371
"Mic/Immune","Active",0.501999759241075
"Mic/Immune","Active",0.598947207085081
"Mic/Immune","Active",0.542971188128556
"Mic/Immune","Active",0.587352221996601
"Mic/Immune","Active",0.52964797825361
"Mic/Immune","Active",0.594850897063615
"Mic/Immune","Active",0.542543548038098
"Mic/Immune","Active",0.599621020512586
"Mic/Immune","Active",0.559955281524676
"Mic/Immune","Active",0.600818636723695
"Mic/Immune","Active",0.561232468110057
"Mic/Immune","Active",0.559945647902435
"Mic/Immune","Active",0.595322368579768
"Mic/Immune","Active",0.616442469485646
"Mic/Immune","Active",0.580629787451016
"Mic/Immune","Active",0.573904928665696
"Mic/Immune","Active",0.579198311070572
"Mic/Immune","Active",0.619119132855925
"Mic/Immune","Active",0.565173273095747
"Mic/Immune","Active",0.604936188241597
"Mic/Immune","Active",0.548912736761778
"Mic/Immune","Active",0.581746269315545
"Mic/Immune","Active",0.54594861400586
"Mic/Immune","Active",0.598168104372347
"Mic/Immune","Active",0.592607394363286
"Mic/Immune","Active",0.578350623200576
"Mic/Immune","Active",0.608059554906602
"Mic/Immune","Active",0.574552731253244
"Mic/Immune","Active",0.506665437427167
"Mic/Immune","Active",0.590525888803869
"Mic/Immune","Active",0.565150435502937
"Mic/Immune","Active",0.578167658086712
"Mic/Immune","Active",0.5720041712817
"Mic/Immune","Active",0.626957575155764
"Mic/Immune","Active",0.636504030382274
"Mic/Immune","Active",0.56574317481613
"Mic/Immune","Active",0.561290657272988
"Mic/Immune","Active",0.600788778307471
"Mic/Immune","Active",0.574327397350703
"Mic/Immune","Active",0.526409163340859
"Mic/Immune","Active",0.522770103703249
"Mic/Immune","Active",0.558622573934245
"Mic/Immune","Active",0.598516964107891
"Mic/Immune","Active",0.538861161754918
"Mic/Immune","Active",0.551562062926409
"Mic/Immune","Active",0.591444695729243
"Mic/Immune","Active",0.555602534356479
"Mic/Immune","Active",0.560559429570917
"Mic/Immune","Active",0.597807247297247
"Mic/Immune","Active",0.629099802648451
"Mic/Immune","Active",0.566708492532915
"Mic/Immune","Active",0.536331402463675
"Mic/Immune","Active",0.565393052060968
"Mic/Immune","Active",0.508396017347603
"Mic/Immune","Active",0.590493331544854
"Mic/Immune","Active",0.603718605593334
"Mic/Immune","Active",0.540919937000883
"Mic/Immune","Active",0.547982646090043
"Mic/Immune","Active",0.567664492505898
"Mic/Immune","Active",0.560941405846521
"Mic/Immune","Active",0.538609162164842
"Mic/Immune","Active",0.578595576254213
"Mic/Immune","Active",0.563799374103244
"Mic/Immune","Active",0.576237570058207
"Mic/Immune","Active",0.575337856713312
"Mic/Immune","Active",0.637261612474031
"Mic/Immune","Repressive",0.636097735803818
"Mic/Immune","Repressive",0.629419303544924
"Mic/Immune","Repressive",0.58487054506973
"Mic/Immune","Repressive",0.567697392763493
"Mic/Immune","Repressive",0.601264971668852
"Mic/Immune","Repressive",0.623696096290675
