"cluster","gene","percentage_detected","z_score","category"
"Astro_SERPINH1","NDNF",5.54543931543012,-0.690667649402514,"Astro"
"Astro_CTX_WIF1_VAV3","NDNF",2.41006820256831,-0.843969613328737,"Astro"
"Astro_CTX_SMAD9_RERG","NDNF",6.3964858201583,-0.474262843342413,"Astro"
"Astro_CD44_KCNQ3","NDNF",3.40277284320261,-0.604378970788165,"Astro"
"Astro_CD44_CCDC85A","NDNF",2.40769417310033,-0.608460035678815,"Astro"
"Vasc_Peri_PDGFRB","RELN",6.96423603090145,-0.422281386518545,"Vasc"
"Vasc_Fib_GPC3","RELN",4.48343015650839,-1.2,"Vasc"
"Vasc_Cap_MFSD2A","RELN",9.17007601792603,-1.07248245530928,"Vasc"
"Opc_PDGFRa","RELN",6.73043225395919,-0.638753041501842,"Opc"
"Olig_SGCZ","RELN",3.22694423676983,-0.307386072895897,"Olig"
"Olig_PTPRE","RELN",7.03657288308159,-0.975431326247399,"Olig"
"Olig_EPHB2","RELN",11.8131093202247,-0.7097377008252,"Olig"
"Olig_ARHGAP24","RELN",4.38666582425892,-1.00244282716968,"Olig"
"Micro_PRDM11","RELN",2.31819741669479,-0.435367515521695,"Micro"
"Micro_HSPA6","RELN",6.59976988015658,-0.620321177963906,"Micro"
"Micro_GPNMB","RELN",2.74878443478313,-0.794328729553023,"Micro"
"Micro_FCGR1B","RELN",4.45665263868608,-0.54099371147725,"Micro"
"Micro_CR1","RELN",3.73020025361755,-0.399942334007636,"Micro"
"Micro_CD83_WIPF1","RELN",9.16788081296901,-0.879599146452265,"Micro"
"Micro_CD74_BTF","RELN",2.04278874031901,-0.535613862924083,"Micro"
"Glut_L6b_CTGF","RELN",3.7575605998883,-0.504309416606765,"Glut"
"Glut_L6_THEMIS_POSTN","RELN",7.76640951547867,-1.2,"Glut"
"Glut_L6_SULF1_SGCZ","RELN",5.29150647855626,-0.517938529385191,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","RELN",3.10044965688372,-0.663323704149452,"Glut"
"Glut_L56_NPSR1","RELN",5.80877898857537,-0.234154414267644,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","RELN",6.9611678468738,-0.511681840531676,"Glut"
"Glut_L5_RORB_FSHR","RELN",5.63505299346575,-0.360991641558412,"Glut"
"Glut_L5_RORB_COL22A1","RELN",2.59124277723904,-0.908264630566096,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","RELN",2.52151487510212,-0.551903663897531,"Glut"
"Glut_L23_RORB_CUX2_SYT2","RELN",8.87891935508665,-0.564733293049945,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","RELN",2.26581372702775,-0.267565230098879,"Glut"
"Glut_L23_RORB_CUX2","RELN",7.58395939421741,-0.539261590329301,"Glut"
"Glut_L23_CUX2_LINC01500","RELN",2.69652288932362,-0.800770327936652,"Glut"
"Gaba_VIP","RELN",39.1678933923428,-0.192159238897687,"Gaba"
"Gaba_SST_PRKG2","RELN",23.3185676746286,0.767810520972821,"Gaba"
"Gaba_SST_CHODL","RELN",25.9383326373615,0.0822300338589452,"Gaba"
"Gaba_PVALB_SLCO4C1","RELN",36.4374171101309,0.583652177051754,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","RELN",43.7540871106724,0.125858672224613,"Gaba"
"Gaba_PVALB_COL15A1","RELN",43.0727698538533,1.30057794612089,"Gaba"
"Gaba_NDNF_RELN","RELN",54.6828506438942,1.10587594348854,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","RELN",43.4257154719146,0.312538439045313,"Gaba"
"Astro_WIF1_COX8A","RELN",6.01926107905848,-0.640879110865397,"Astro"
"Astro_SERPINH1","RELN",4.65836128389279,-0.652906344666122,"Astro"
"Astro_CTX_WIF1_VAV3","RELN",4.00813457592444,-0.721341495142961,"Astro"
"Astro_CTX_SMAD9_RERG","RELN",8.54888837509169,-0.44730379607794,"Astro"
"Astro_CD44_KCNQ3","RELN",6.15881951498367,-0.259683020304381,"Astro"
"Astro_CD44_CCDC85A","RELN",3.6235066663937,-0.628863527839346,"Astro"
"Vasc_Peri_PDGFRB","LAMP5",5.81142178053479,-0.754221660758465,"Vasc"
"Vasc_Fib_GPC3","LAMP5",21.6037319683061,0.30049119926458,"Vasc"
"Vasc_Cap_MFSD2A","LAMP5",8.01078401885103,-0.740037329127314,"Vasc"
"Opc_PDGFRa","LAMP5",5.10669543615986,-0.585944905076012,"Opc"
"Olig_SGCZ","LAMP5",5.92335328013309,-0.517403443889275,"Olig"
"Olig_PTPRE","LAMP5",10.1312909378998,-1.2,"Olig"
"Olig_EPHB2","LAMP5",2.99285603073328,-0.495197908434444,"Olig"
"Olig_ARHGAP24","LAMP5",3.01435815971202,-0.414175831790192,"Olig"
"Micro_PRDM11","LAMP5",5.4901852153691,-0.496132544620295,"Micro"
"Micro_HSPA6","LAMP5",3.81689947726855,-0.41426934653773,"Micro"
"Micro_GPNMB","LAMP5",31.0898805896529,0.0324623235735922,"Micro"
"Micro_FCGR1B","LAMP5",3.28242179783222,-0.519643792510638,"Micro"
"Micro_CR1","LAMP5",4.06680425862257,-0.788370254106101,"Micro"
"Micro_CD83_WIPF1","LAMP5",4.38492633441975,-0.790707851944018,"Micro"
"Micro_CD74_BTF","LAMP5",7.00035918902325,-0.796390874288758,"Micro"
"Glut_L6b_CTGF","LAMP5",6.8442386568559,-0.216990150666362,"Glut"
"Glut_L6_THEMIS_POSTN","LAMP5",4.19704408833409,-0.918949699712939,"Glut"
"Glut_L6_SULF1_SGCZ","LAMP5",9.03971269316176,-0.578375489381198,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","LAMP5",2.79528132510976,-0.722242776058367,"Glut"
"Glut_L56_NPSR1","LAMP5",6.71917544142462,-0.379491866175355,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","LAMP5",5.1182027133021,-0.793031143526443,"Glut"
"Glut_L5_RORB_FSHR","LAMP5",6.90437631700242,-0.663933005852655,"Glut"
"Glut_L5_RORB_COL22A1","LAMP5",12.4787398609217,-0.512502873102134,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","LAMP5",8.95696764553812,-0.432977978546658,"Glut"
"Glut_L23_RORB_CUX2_SYT2","LAMP5",6.21671863312504,-0.404250233570812,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","LAMP5",3.85805426539793,-0.730688490299665,"Glut"
"Glut_L23_RORB_CUX2","LAMP5",2.58922638912322,-0.362170173847855,"Glut"
"Glut_L23_CUX2_LINC01500","LAMP5",22.5711602264296,-0.244681050757915,"Glut"
"Gaba_VIP","LAMP5",47.6417214887152,0.0677331901881464,"Gaba"
"Gaba_SST_PRKG2","LAMP5",36.5865608390002,1.00780641353791,"Gaba"
"Gaba_SST_CHODL","LAMP5",25.8434100612066,0.09607163877995,"Gaba"
"Gaba_PVALB_SLCO4C1","LAMP5",48.9989732506855,0.263953935691112,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","LAMP5",40.379880397495,0.72222827298218,"Gaba"
"Gaba_PVALB_COL15A1","LAMP5",43.640194852386,-0.14062773979249,"Gaba"
"Gaba_NDNF_RELN","LAMP5",44.8954009879897,0.427672950875814,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","LAMP5",66.4965106137134,1.28690166262303,"Gaba"
"Astro_WIF1_COX8A","LAMP5",5.07632320108042,-0.873389098515862,"Astro"
"Astro_SERPINH1","LAMP5",3.79724074138811,-0.471676557830189,"Astro"
"Astro_CTX_WIF1_VAV3","LAMP5",6.90434962324702,-0.786619528474201,"Astro"
"Astro_CTX_SMAD9_RERG","LAMP5",6.36923516788015,-0.396205453962477,"Astro"
"Astro_CD44_KCNQ3","LAMP5",3.25360671156412,-0.818218292356692,"Astro"
"Astro_CD44_CCDC85A","LAMP5",3.98646197991323,-0.794515430106564,"Astro"
"Vasc_Peri_PDGFRB","RPRM",6.11685206508059,-0.406278877909022,"Vasc"
"Vasc_Fib_GPC3","RPRM",2.36660429617768,-0.82372386408255,"Vasc"
"Vasc_Cap_MFSD2A","RPRM",4.05537309149616,-0.998427731583084,"Vasc"
"Opc_PDGFRa","RPRM",3.81543791656373,-0.656471794883542,"Opc"
"Olig_SGCZ","RPRM",5.85973824913825,-0.536484879954622,"Olig"
"Olig_PTPRE","RPRM",2.83408585884397,-0.933558502992395,"Olig"
"Olig_EPHB2","RPRM",7.9771163114224,-0.849714389831942,"Olig"
"Olig_ARHGAP24","RPRM",6.02130789161818,-0.756366176906009,"Olig"
"Micro_PRDM11","RPRM",4.85041684875567,-0.465516156861779,"Micro"
"Micro_HSPA6","RPRM",13.6850238111049,-0.720853938503311,"Micro"
"Micro_GPNMB","RPRM",5.0826728796332,-0.464737991974395,"Micro"
"Micro_FCGR1B","RPRM",7.77786580298368,-0.464382296768565,"Micro"
"Micro_CR1","RPRM",7.22568356927333,-0.590816930693124,"Micro"
"Micro_CD83_WIPF1","RPRM",3.97425523212601,-0.944322196777147,"Micro"
"Micro_CD74_BTF","RPRM",4.66406840285925,-0.732021130705296,"Micro"
"Glut_L6b_CTGF","RPRM",10.4803907892491,-0.418500922277699,"Glut"
"Glut_L6_THEMIS_POSTN","RPRM",14.4122269894133,-0.497505377368847,"Glut"
"Glut_L6_SULF1_SGCZ","RPRM",8.47981700340867,-0.975803439247499,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","RPRM",3.55908528150101,-0.802479578693076,"Glut"
"Glut_L56_NPSR1","RPRM",4.98795849409696,-0.899890571390022,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","RPRM",5.72241981969884,-0.699853817909294,"Glut"
"Glut_L5_RORB_FSHR","RPRM",11.0639649435427,-0.721926951110255,"Glut"
"Glut_L5_RORB_COL22A1","RPRM",2.97002656222844,-0.278929444635487,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","RPRM",3.73549781289856,-0.440498997680512,"Glut"
"Glut_L23_RORB_CUX2_SYT2","RPRM",4.21784776091408,-0.467691236977953,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","RPRM",21.098104792047,0.298695712257623,"Glut"
"Glut_L23_RORB_CUX2","RPRM",8.61713787254831,-0.779589021237613,"Glut"
"Glut_L23_CUX2_LINC01500","RPRM",2.22922951341255,-0.717020138921152,"Glut"
"Gaba_VIP","RPRM",10.7231905757039,-0.154702610527808,"Gaba"
"Gaba_SST_PRKG2","RPRM",2.91883113497421,-0.662792499950456,"Gaba"
"Gaba_SST_CHODL","RPRM",9.18251881803016,-0.693679844638231,"Gaba"
"Gaba_PVALB_SLCO4C1","RPRM",6.35353324703946,-0.733986031940423,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","RPRM",4.85853372558351,-0.411016658283928,"Gaba"
"Gaba_PVALB_COL15A1","RPRM",10.5962814673095,-0.351006204989909,"Gaba"
"Gaba_NDNF_RELN","RPRM",3.79773747995584,-0.286141890997898,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","RPRM",2.33972099152533,-0.82694767231715,"Gaba"
"Astro_WIF1_COX8A","RPRM",2.92690714451233,-0.491291942339907,"Astro"
"Astro_SERPINH1","RPRM",4.73602853424585,-0.718299733837525,"Astro"
"Astro_CTX_WIF1_VAV3","RPRM",2.61764307189042,-0.483605403870904,"Astro"
"Astro_CTX_SMAD9_RERG","RPRM",6.07307434823854,-0.277049334541557,"Astro"
"Astro_CD44_KCNQ3","RPRM",8.88877076521041,-0.800046237356114,"Astro"
"Astro_CD44_CCDC85A","RPRM",3.13862430948269,-0.628610852374251,"Astro"
"Vasc_Peri_PDGFRB","LCP2",8.99696003346877,-0.992938869801459,"Vasc"
"Vasc_Fib_GPC3","LCP2",4.18028494334594,-0.706394974669348,"Vasc"
"Vasc_Cap_MFSD2A","LCP2",4.78231914201726,-0.906132745882755,"Vasc"
"Opc_PDGFRa","LCP2",7.90265515893648,-0.734885951050298,"Opc"
"Olig_SGCZ","LCP2",11.4413156517433,-0.465258837077223,"Olig"
"Olig_PTPRE","LCP2",7.59931506880513,-0.602361265670621,"Olig"
"Olig_EPHB2","LCP2",5.7868222067847,-0.716329451894851,"Olig"
"Olig_ARHGAP24","LCP2",7.6366806786598,-0.970560025471469,"Olig"
"Micro_PRDM11","LCP2",3.64561233082276,-0.878514457620518,"Micro"
"Micro_HSPA6","LCP2",3.12348428800501,-0.53978334665971,"Micro"
"Micro_GPNMB","LCP2",5.13188101781595,-0.762909089683321,"Micro"
"Micro_FCGR1B","LCP2",4.08548065280057,-0.430449686805902,"Micro"
"Micro_CR1","LCP2",8.8810541121449,-0.762485766738117,"Micro"
"Micro_CD83_WIPF1","LCP2",38.9146084831909,0.464175839261483,"Micro"
"Micro_CD74_BTF","LCP2",11.3080176725725,-0.280770539199585,"Micro"
"Glut_L6b_CTGF","LCP2",2.17606745116365,-1.14613612925021,"Glut"
"Glut_L6_THEMIS_POSTN","LCP2",2.93381724100665,-0.44839110432194,"Glut"
"Glut_L6_SULF1_SGCZ","LCP2",4.84375657584165,-0.546896890197361,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","LCP2",4.90970609369759,-0.116798005137119,"Glut"
"Glut_L56_NPSR1","LCP2",4.77178928690154,-0.596030084320538,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","LCP2",3.32992325365339,-0.345209439336552,"Glut"
"Glut_L5_RORB_FSHR","LCP2",5.79699407309252,-0.334238769154549,"Glut"
"Glut_L5_RORB_COL22A1","LCP2",7.12766907515358,-0.486363713897781,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","LCP2",8.49378991974259,-0.371957127657531,"Glut"
"Glut_L23_RORB_CUX2_SYT2","LCP2",2.80584581936195,-0.454110528186908,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","LCP2",10.0232325092312,-0.859995277047902,"Glut"
"Glut_L23_RORB_CUX2","LCP2",6.91451616270603,-0.116807360455353,"Glut"
"Glut_L23_CUX2_LINC01500","LCP2",5.1422326591671,-0.359968919284636,"Glut"
"Gaba_VIP","LCP2",43.8337063165088,0.278584910182084,"Gaba"
"Gaba_SST_PRKG2","LCP2",26.7157734308901,-0.123229803127433,"Gaba"
"Gaba_SST_CHODL","LCP2",31.4518076125787,-0.123267544998636,"Gaba"
"Gaba_PVALB_SLCO4C1","LCP2",39.5570995246848,-0.0548462314544587,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","LCP2",25.0207941645103,0.0515851397253183,"Gaba"
"Gaba_PVALB_COL15A1","LCP2",47.0425708706895,0.595059577198008,"Gaba"
"Gaba_NDNF_RELN","LCP2",54.8967805446422,1.34578388437524,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","LCP2",52.2564216272272,1.86634267843315,"Gaba"
"Astro_WIF1_COX8A","LCP2",5.57332786103924,-0.147668385004387,"Astro"
"Astro_SERPINH1","LCP2",5.81924506270732,-0.84842390778975,"Astro"
"Astro_CTX_WIF1_VAV3","LCP2",4.02249889999752,-0.459840395481744,"Astro"
"Astro_CTX_SMAD9_RERG","LCP2",2.98009504441092,-0.197134591657425,"Astro"
"Astro_CD44_KCNQ3","LCP2",2.05711107605684,-0.845833729544682,"Astro"
"Astro_CD44_CCDC85A","LCP2",3.21380222137067,-0.597048868394649,"Astro"
"Vasc_Peri_PDGFRB","PVALB",2.92762836970485,-0.104725659448545,"Vasc"
"Vasc_Fib_GPC3","PVALB",5.25579006576145,-0.605803779519321,"Vasc"
"Vasc_Cap_MFSD2A","PVALB",2.63073131684774,-0.692678442472424,"Vasc"
"Opc_PDGFRa","PVALB",2.80717837736527,-0.835604764778428,"Opc"
"Olig_SGCZ","PVALB",9.71415837962044,-0.585620801384418,"Olig"
"Olig_PTPRE","PVALB",6.17886037609635,-0.738761956785254,"Olig"
"Olig_EPHB2","PVALB",6.24105826753534,-0.759801888887548,"Olig"
"Olig_ARHGAP24","PVALB",2.30843101802039,-0.869322590061644,"Olig"
"Micro_PRDM11","PVALB",3.13377194073366,-0.584708175479743,"Micro"
"Micro_HSPA6","PVALB",5.30669835955087,-0.541484629752699,"Micro"
"Micro_GPNMB","PVALB",8.32435977482405,-1.14376461367122,"Micro"
"Micro_FCGR1B","PVALB",9.20531271455957,-0.453879533123961,"Micro"
"Micro_CR1","PVALB",6.6709146703802,-0.457465336821114,"Micro"
"Micro_CD83_WIPF1","PVALB",2.66029361699745,-0.747395714547172,"Micro"
"Micro_CD74_BTF","PVALB",7.49705071559827,-0.865248296078257,"Micro"
"Glut_L6b_CTGF","PVALB",7.01230228288146,-0.612298844605431,"Glut"
"Glut_L6_THEMIS_POSTN","PVALB",4.45618177673293,-0.514218273849282,"Glut"
"Glut_L6_SULF1_SGCZ","PVALB",4.49322962236575,-0.422291957782871,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","PVALB",2.16671714862142,-0.411889381895835,"Glut"
"Glut_L56_NPSR1","PVALB",4.40700295437629,-0.408308309141731,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","PVALB",2.37887665645473,-0.469905320952311,"Glut"
"Glut_L5_RORB_FSHR","PVALB",4.00415674902565,-0.638547575247589,"Glut"
"Glut_L5_RORB_COL22A1","PVALB",4.24030956646193,-0.121909992867345,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","PVALB",4.60897049918164,-0.442986436710295,"Glut"
"Glut_L23_RORB_CUX2_SYT2","PVALB",5.87985361204332,-0.414677895133734,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","PVALB",4.66691801420583,-0.558813346210624,"Glut"
"Glut_L23_RORB_CUX2","PVALB",4.91395265361608,-0.417581883949149,"Glut"
"Glut_L23_CUX2_LINC01500","PVALB",4.10911283183198,-0.743320265741311,"Glut"
"Gaba_VIP","PVALB",35.6976170525644,0.8206605920976,"Gaba"
"Gaba_SST_PRKG2","PVALB",22.5651723639414,0.224474983605238,"Gaba"
"Gaba_SST_CHODL","PVALB",30.3945683976897,-0.0536683943945493,"Gaba"
"Gaba_PVALB_SLCO4C1","PVALB",50.922134002971,1.44881043459168,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","PVALB",49.9705274832698,0.532609907951234,"Gaba"
"Gaba_PVALB_COL15A1","PVALB",82,1.763131810005,"Gaba"
"Gaba_NDNF_RELN","PVALB",36.7858186607861,-0.304095564707947,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","PVALB",33.32205952373,0.229215898428075,"Gaba"
"Astro_WIF1_COX8A","PVALB",6.4785016356655,-0.912547716994928,"Astro"
"Astro_SERPINH1","PVALB",3.7969879883913,-0.768683599062584,"Astro"
"Astro_CTX_WIF1_VAV3","PVALB",8.75405435346125,-0.278775378229624,"Astro"
"Astro_CTX_SMAD9_RERG","PVALB",2.41225312838995,-0.748446293852174,"Astro"
"Astro_CD44_KCNQ3","PVALB",5.2627650026532,-0.713745483000228,"Astro"
"Astro_CD44_CCDC85A","PVALB",3.87327756285595,-0.520358643828201,"Astro"
"Vasc_Peri_PDGFRB","COL15A1",6.79179648179879,-0.709115076840198,"Vasc"
"Vasc_Fib_GPC3","COL15A1",33.2193167229826,0.123272769558638,"Vasc"
"Vasc_Cap_MFSD2A","COL15A1",4.82656695687577,-0.306118708691925,"Vasc"
"Opc_PDGFRa","COL15A1",2.52557697161258,-0.374508799976833,"Opc"
"Olig_SGCZ","COL15A1",6.29310587200588,-0.606467801999656,"Olig"
"Olig_PTPRE","COL15A1",3.02663326474737,-0.946788641426228,"Olig"
"Olig_EPHB2","COL15A1",11.3169474068458,-0.182708202451772,"Olig"
"Olig_ARHGAP24","COL15A1",7.35059731877821,-0.651535427128079,"Olig"
"Micro_PRDM11","COL15A1",2.5446495899022,-0.609466370238529,"Micro"
"Micro_HSPA6","COL15A1",2.84118885628734,-0.0617115280611767,"Micro"
"Micro_GPNMB","COL15A1",3.40444484049096,-0.146559731117116,"Micro"
"Micro_FCGR1B","COL15A1",2.52540150296255,-0.579798616661919,"Micro"
"Micro_CR1","COL15A1",5.9268818181427,-0.611180508558106,"Micro"
"Micro_CD83_WIPF1","COL15A1",4.49557577710282,-0.657107776330855,"Micro"
"Micro_CD74_BTF","COL15A1",31.7874016536861,0.122378848110697,"Micro"
"Glut_L6b_CTGF","COL15A1",9.41204623177822,-0.178659476546546,"Glut"
"Glut_L6_THEMIS_POSTN","COL15A1",8.37817607623823,-0.669350549112031,"Glut"
"Glut_L6_SULF1_SGCZ","COL15A1",5.73459257288243,-0.167680353433538,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","COL15A1",3.12613227911915,-0.756241427656727,"Glut"
"Glut_L56_NPSR1","COL15A1",2.37415718284878,-0.565710484444222,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","COL15A1",3.34027000030467,-0.956218018032669,"Glut"
"Glut_L5_RORB_FSHR","COL15A1",3.00992969035054,-0.0428824103251151,"Glut"
"Glut_L5_RORB_COL22A1","COL15A1",2.71266547023062,-0.779589424462306,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","COL15A1",7.86984527874257,-0.523515929160417,"Glut"
"Glut_L23_RORB_CUX2_SYT2","COL15A1",25.2916047126553,0.349167715600868,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","COL15A1",6.80857311435064,-0.624551920640076,"Glut"
"Glut_L23_RORB_CUX2","COL15A1",4.83490829258847,-0.677903887816742,"Glut"
"Glut_L23_CUX2_LINC01500","COL15A1",3.04521617781043,-0.574370523056152,"Glut"
"Gaba_VIP","COL15A1",41.4859125280248,-0.372825697626295,"Gaba"
"Gaba_SST_PRKG2","COL15A1",40.2175683087562,0.0340691160946142,"Gaba"
"Gaba_SST_CHODL","COL15A1",59.0365793361445,0.502878960285784,"Gaba"
"Gaba_PVALB_SLCO4C1","COL15A1",33.0391353576817,0.0862795209334355,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","COL15A1",26.2694522202172,0.093374885131818,"Gaba"
"Gaba_PVALB_COL15A1","COL15A1",56.6110829166824,0.823340846364876,"Gaba"
"Gaba_NDNF_RELN","COL15A1",32.8147375517749,0.131732367280458,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","COL15A1",42.2962869267099,0.44518881315084,"Gaba"
"Astro_WIF1_COX8A","COL15A1",2.23675377218099,-0.637011282247023,"Astro"
"Astro_SERPINH1","COL15A1",4.83559940971365,-0.328286301657858,"Astro"
"Astro_CTX_WIF1_VAV3","COL15A1",5.2759302655641,-0.692534351518904,"Astro"
"Astro_CTX_SMAD9_RERG","COL15A1",4.02618899717335,-0.843161961804428,"Astro"
"Astro_CD44_KCNQ3","COL15A1",2.56323203527035,-0.731957764386271,"Astro"
"Astro_CD44_CCDC85A","COL15A1",6.0950690137944,-0.194165461213015,"Astro"
"Vasc_Peri_PDGFRB","SST",8.86906141118427,-0.800902320266197,"Vasc"
"Vasc_Fib_GPC3","SST",6.61431129798274,-0.394257591752805,"Vasc"
"Vasc_Cap_MFSD2A","SST",4.89669754244375,-0.534043261797808,"Vasc"
"Opc_PDGFRa","SST",3.03549549686737,-0.995393826124659,"Opc"
"Olig_SGCZ","SST",5.47065889097492,-0.548345101302137,"Olig"
"Olig_PTPRE","SST",2.66459921722422,-0.754175417913969,"Olig"
"Olig_EPHB2","SST",3.74409616981671,-0.688824680192258,"Olig"
"Olig_ARHGAP24","SST",9.69823896332225,-0.289256322600792,"Olig"
"Micro_PRDM11","SST",4.70804377995062,-0.370442127128106,"Micro"
"Micro_HSPA6","SST",3.64035261018458,-1.04319333710708,"Micro"
"Micro_GPNMB","SST",5.84013851545184,-0.773116235766499,"Micro"
"Micro_FCGR1B","SST",3.38604564644259,-0.368260131526705,"Micro"
"Micro_CR1","SST",6.51004070036921,-0.204074927007331,"Micro"
"Micro_CD83_WIPF1","SST",6.7423757035123,-0.705681871153356,"Micro"
"Micro_CD74_BTF","SST",5.16598225984539,-0.92443352148592,"Micro"
"Glut_L6b_CTGF","SST",8.00805816074712,-0.91319758604221,"Glut"
"Glut_L6_THEMIS_POSTN","SST",6.3055747508571,-0.738501200513062,"Glut"
"Glut_L6_SULF1_SGCZ","SST",4.92303846998353,-0.678522937412333,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","SST",5.46050207944577,-0.389127769341898,"Glut"
"Glut_L56_NPSR1","SST",5.44591933379303,-0.606256744460128,"Glut"
"Glut_L5_RORB_THEMIS_ADGRL4","SST",2.09913497396288,-0.83460771498296,"Glut"
"Glut_L5_RORB_FSHR","SST",3.28504975734289,-0.321796652797332,"Glut"
"Glut_L5_RORB_COL22A1","SST",8.23321909934873,-0.0282303925510655,"Glut"
"Glut_L5_RORB_CLMP_CACNG5","SST",4.25781484132879,-0.834412303192845,"Glut"
"Glut_L23_RORB_CUX2_SYT2","SST",3.62046630541498,-0.606664021481168,"Glut"
"Glut_L23_RORB_CUX2_CCDC68","SST",4.72802732087675,-0.556471651829387,"Glut"
"Glut_L23_RORB_CUX2","SST",2.76764249334246,-1.2,"Glut"
"Glut_L23_CUX2_LINC01500","SST",3.88263360258196,-1.03207311895771,"Glut"
"Gaba_VIP","SST",27.9998566000338,0.0718024813101087,"Gaba"
"Gaba_SST_PRKG2","SST",68.9629540585578,0.955163408593765,"Gaba"
"Gaba_SST_CHODL","SST",58.4281870969759,0.7090077536775,"Gaba"
"Gaba_PVALB_SLCO4C1","SST",43.5689973454613,0.276030583600166,"Gaba"
"Gaba_PVALB_GULP1_GRIK3","SST",32.8695734030678,0.764063832825121,"Gaba"
"Gaba_PVALB_COL15A1","SST",28.1569264745778,0.665630032368489,"Gaba"
"Gaba_NDNF_RELN","SST",32.6686259424758,-0.233555528609497,"Gaba"
"Gaba_LAMP5_ROR2_LCP2","SST",26.8894394535579,0.160479398850804,"Gaba"
"Astro_WIF1_COX8A","SST",3.06198122994293,-0.665815590900234,"Astro"
"Astro_SERPINH1","SST",6.52433997991776,-0.531144787653806,"Astro"
"Astro_CTX_WIF1_VAV3","SST",5.23589712119439,-0.483680441481199,"Astro"
"Astro_CTX_SMAD9_RERG","SST",3.93278147503541,-0.605760688693394,"Astro"
"Astro_CD44_KCNQ3","SST",4.60756809992282,-0.932644447528868,"Astro"
"Astro_CD44_CCDC85A","SST",9.44658811512111,-0.64046462976956,"Astro"
"Vasc_Peri_PDGFRB","PRKG2",3.00257463881412,-0.396354090234426,"Vasc"
"Vasc_Fib_GPC3","PRKG2",2.46069682765474,-0.587541286702169,"Vasc"
"Vasc_Cap_MFSD2A","PRKG2",6.12759951471005,-0.731717672215181,"Vasc"
"Opc_PDGFRa","PRKG2",10.8269336386017,-0.612970877184997,"Opc"
"Olig_SGCZ","PRKG2",4.10964205063016,-0.79167270036943,"Olig"
"Olig_PTPRE","PRKG2",7.53815506954914,-0.647654204479945,"Olig"
"Olig_EPHB2","PRKG2",3.48026616637793,-0.842481508419245,"Olig"
"Olig_ARHGAP24","PRKG2",4.65765470566135,0.0161485564575093,"Olig"
"Micro_PRDM11","PRKG2",9.74934242992619,-0.403854255546214,"Micro"
"Micro_HSPA6","PRKG2",2.5976162898676,-0.666748362992239,"Micro"
"Micro_GPNMB","PRKG2",3.87769432578544,-0.389648614895818,"Micro"
"Micro_FCGR1B","PRKG2",4.81172084883444,-0.616508337393602,"Micro"
"Micro_CR1","PRKG2",7.64082418668551,-0.4453356905787,"Micro"
"Micro_CD83_WIPF1","PRKG2",7.30373734925054,-0.42492832858727,"Micro"
"Micro_CD74_BTF","PRKG2",9.15100111650662,-0.932953665946042,"Micro"
"Glut_L6b_CTGF","PRKG2",7.67266097397831,0.00374979612853465,"Glut"
"Glut_L6_THEMIS_POSTN","PRKG2",3.59384731168118,-0.931001127082817,"Glut"
"Glut_L6_SULF1_SGCZ","PRKG2",5.79120621449318,-0.0806695742285575,"Glut"
"Glut_L6_RORB_THEMIS_PXDN","PRKG2",3.674748007471,-0.826320603514278,"Glut"
